DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJTONUNKWN,PARTJTONPRE1940,PARTJTON194049,PARTJTON195059,PARTJTON196069,PARTJTON197079,PARTJTON198089,PARTJTON199099,PARTJTON200009,PARTJTON201019,PARTJTON202029,PARTJTONTOTAL,PARTJTOFFUNKWN,PARTJTOFFPRE1940,PARTJTOFF194049,PARTJTOFF195059,PARTJTOFF196069,PARTJTOFF197079,PARTJTOFF198089,PARTJTOFF199099,PARTJTOFF200009,PARTJTOFF201019,PARTJTOFF202029,PARTJTOFFTOTAL,PARTJTUNKWNTOT,PARTJTPRE1940TOT,PARTJT194049TOT,PARTJT195059TOT,PARTJT196069TOT,PARTJT197079TOT,PARTJT198089TOT,PARTJT199099TOT,PARTJT200009TOT,PARTJT201019TOT,PARTJT202029TOT,PARTJTTOTAL,PARTJGONAUNKWN,PARTJGONAPRE1940,PARTJGONA194049,PARTJGONA195059,PARTJGONA196069,PARTJGONA197079,PARTJGONA198089,PARTJGONA199099,PARTJGONA200009,PARTJGONA201019,PARTJGONA202029,PARTJGONATOTAL,PARTJGONBUNKWN,PARTJGONBPRE1940,PARTJGONB194049,PARTJGONB195059,PARTJGONB196069,PARTJGONB197079,PARTJGONB198089,PARTJGONB199099,PARTJGONB200009,PARTJGONB201019,PARTJGONB202029,PARTJGONBTOTAL,PARTJGOFFUNKWN,PARTJGOFFPRE1940,PARTJGOFF194049,PARTJGOFF195059,PARTJGOFF196069,PARTJGOFF197079,PARTJGOFF198089,PARTJGOFF199099,PARTJGOFF200009,PARTJGOFF201019,PARTJGOFF202029,PARTJGOFFTOTAL,PARTJGUNKWNTOT,PARTJGPRE1940TOT,PARTJG194049TOT,PARTJG195059TOT,PARTJG196069TOT,PARTJG197079TOT,PARTJG198089TOT,PARTJG199099TOT,PARTJG200009TOT,PARTJG201019TOT,PARTJG202029TOT,PARTJGTOTAL,PARTJUNKWNTOT,PARTJPRE1940TOT,PARTJ194049TOT,PARTJ195059TOT,PARTJ196069TOT,PARTJ197079TOT,PARTJ198089TOT,PARTJ199099TOT,PARTJ200009TOT,PARTJ201019TOT,PARTJ202029TOT,PARTJTOTAL
03/01/22,2020,20210823,39123,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,ILLINOIS,0.62,0,43.47,28.31,128.88,27.51,39.13,9.76,7.96,3.98,0,289.62,,,,,,,,,,,,,0.62,0,43.47,28.31,128.88,27.51,39.13,9.76,7.96,3.98,0,289.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,43.47,28.31,128.88,27.51,39.13,9.76,7.96,3.98,0,289.62
03/01/22,2020,20210823,39123,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,20.55,139.49,13.4,88.7,13.39,5.64,5.49,1.34,0,288,,,,,,,,,,,,,0,0,20.55,139.49,13.4,88.7,13.39,5.64,5.49,1.34,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.55,139.49,13.4,88.7,13.39,5.64,5.49,1.34,0,288
03/01/22,2020,20210823,39123,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,0.14,0.02,86.17,5.29,130.66,41.78,126.03,20.25,6.12,2.36,0.62,419.44,,,,,,,,,,,,,0.14,0.02,86.17,5.29,130.66,41.78,126.03,20.25,6.12,2.36,0.62,419.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.02,86.17,5.29,130.66,41.78,126.03,20.25,6.12,2.36,0.62,419.44
03/01/22,2020,20210823,39123,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,0,0,0,17.35,0,0,4.21,0,0.01,0.09,0,21.66,,,,,,,,,,,,,0,0,0,17.35,0,0,4.21,0,0.01,0.09,0,21.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.35,0,0,4.21,0,0.01,0.09,0,21.66
03/01/22,2020,20210948,39258,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Natural Gas,INTRASTATE,MISSISSIPPI,0,16.04,1.33,68.84,90.24,4,24.16,67,22.39,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04,1.33,68.84,90.24,4,24.16,67,22.39,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04,1.33,68.84,90.24,4,24.16,67,22.39,0,0,294
03/01/22,2020,20211016,39329,12606,THE EMPIRE DISTRICT GAS COMPANY,Natural Gas,INTRASTATE,MISSOURI,0,0,0,85.77,0,0,0,0,0,1.25,0,87.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.77,0,0,0,0,0,1.25,0,87.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.77,0,0,0,0,0,1.25,0,87.02
03/01/22,2020,20210852,39153,12624,EXXONMOBIL OIL CORPORATION,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,3.11,0,0,0,3.11,,,,,,,,,,,,,0,0,0,0,0,0,0,3.11,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,3.11
03/01/22,2020,20210854,39156,12624,EXXONMOBIL OIL CORPORATION,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,2.38,0,0,2.38,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,2.38
03/01/22,2020,20210869,39172,12628,MOBIL  PIPE  LINE COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0.8,1.46,0,0,2.26,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0.8,1.46,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.46,0,0,2.26
03/01/22,2020,20210658,38951,12634,EXXONMOBIL OIL CORPORATION,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,1.58,0,0,0,0,0,1.58,,0,,,,,,,,,,0,0,0,0,0,0,1.58,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,1.58
03/01/22,2020,20211184,39504,12642,SPIRE GULF INC.,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,13.72,10.88,15.01,6.63,2.82,0,49.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72,10.88,15.01,6.63,2.82,0,49.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72,10.88,15.01,6.63,2.82,0,49.06
03/01/22,2020,20210237,38483,12672,"MONROE NATURAL GAS DEPT, CITY OF",Natural Gas,INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0,0,0,0,43.2,0,43.2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43.2,0,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,0,43.2
03/01/22,2020,20210777,39698,12684,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,MONTANA,0,0,0,0,0,0,0,2.526,0,0,0,2.526,,,,,,,,,,,,,0,0,0,0,0,0,0,2.526,0,0,0,2.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.526,0,0,0,2.526
03/01/22,2020,20210777,39698,12684,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,2.65,0,40.863,15.095,24.78,0,83.388,,,,,,,,,,,,,0,0,0,0,0,2.65,0,40.863,15.095,24.78,0,83.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,40.863,15.095,24.78,0,83.388
03/01/22,2020,20210777,39698,12684,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,0,4.24,0,0,4.24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4.24,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,0,0,4.24
03/01/22,2020,20210447,38722,12732,MONTEZUMA NATURAL GAS DEPT,Natural Gas,INTRASTATE,IOWA,0,0,0,0,17,1.2,0,1.2,0,0,0,19.4,,,,,,,,,,,,,0,0,0,0,17,1.2,0,1.2,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.2,0,1.2,0,0,0,19.4
03/01/22,2020,20210242,38488,12794,MORNING SUN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,3,0,0,0,0,0,0,3,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
03/01/22,2020,20210526,38808,12817,"MOSS BLUFF HUB, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,19.53,0,2.82,0,22.35,,0,,,,,,,,,,0,0,0,0,0,0,0,0,19.53,0,2.82,0,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.53,0,2.82,0,22.35
03/01/22,2020,20210269,38525,12823,MOULTON MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,5.3,0,0,0,0,0,5.3,,,,,,,,,,,,,0,0,0,0,0,5.3,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,5.3
03/01/22,2020,20210277,38543,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,COLORADO,2.412,0,0,0.615,131.985,0.003,2.761,30.902,13.215,2.708,0,184.601,,,,,,,,,,,,,2.412,0,0,0.615,131.985,0.003,2.761,30.902,13.215,2.708,0,184.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.412,0,0,0.615,131.985,0.003,2.761,30.902,13.215,2.708,0,184.601
03/01/22,2020,20210277,38543,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,UTAH,0.042,0.219,16.827,55.28,196.717,145.909,176.592,129.362,197.6,83.362,0.009,1001.919,,,,,,,,,,,,,0.042,0.219,16.827,55.28,196.717,145.909,176.592,129.362,197.6,83.362,0.009,1001.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.219,16.827,55.28,196.717,145.909,176.592,129.362,197.6,83.362,0.009,1001.919
03/01/22,2020,20210277,38543,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,WYOMING,0.021,0,9.129,9.09,214.396,60.887,371.356,134.493,117.358,47.649,0.06,964.439,,,,,,,,,,,,,0.021,0,9.129,9.09,214.396,60.887,371.356,134.493,117.358,47.649,0.06,964.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,9.129,9.09,214.396,60.887,371.356,134.493,117.358,47.649,0.06,964.439
03/01/22,2020,20210897,39205,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,IDAHO,0,0,0,0,0,0,6.035,0,0.278,0,0,6.313,,,,,,,,,,,,,0,0,0,0,0,0,6.035,0,0.278,0,0,6.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.035,0,0.278,0,0,6.313
03/01/22,2020,20210897,39205,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,UTAH,0,0,0.001,47.691,82.646,55.259,340.422,93.323,91.619,43.493,13.167,767.621,,,,,,,,,,,,,0,0,0.001,47.691,82.646,55.259,340.422,93.323,91.619,43.493,13.167,767.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,47.691,82.646,55.259,340.422,93.323,91.619,43.493,13.167,767.621
03/01/22,2020,20210897,39205,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,10.266,0.072,0,0,0.007,0,10.345,,,,,,,,,,,,,0,0,0,0,0,10.266,0.072,0,0,0.007,0,10.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.266,0.072,0,0,0.007,0,10.345
03/01/22,2020,20211034,39347,12878,MOUNTAINEER GAS CO,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,2,0,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,2,0,19
03/01/22,2020,20210309,38575,12930,MUSTANG GAS PRODUCTS LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,25.13,0,0,0,3.37,0,0,28.5,,,,,,,,,,,,,0,0,0,0,25.13,0,0,0,3.37,0,0,28.5,0,0,0,0,3.59,0,0,0,0,0,0,3.59,0,0,0,0,9.61,0,0,0,0,0,0,9.61,,,,,,,,,,,,,0,0,0,0,13.2,0,0,0,0,0,0,13.2,0,0,0,0,38.33,0,0,0,3.37,0,0,41.7
03/01/22,2020,20210029,38253,12990,BOBWHITE MANAGEMENT CO.,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,3,0,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
03/01/22,2020,20210929,39238,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,37.12,8.34,0.11,7.4,7.39,0.25,3.77,2.06,66.44,,,,,,,,,,,,,0,0,0,37.12,8.34,0.11,7.4,7.39,0.25,3.77,2.06,66.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.12,8.34,0.11,7.4,7.39,0.25,3.77,2.06,66.44
03/01/22,2020,20210939,39249,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,1.61,0,0,0,1.61,,,,,,,,,,,,,0,0,0,0,0,0,0,1.61,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.43,0.02,0.25,0.08,1.26,0,62.04,,,,,,,,,,,,,0,0,0,0,0,60.43,0.02,0.25,0.08,1.26,0,62.04,0,0,0,0,0,60.43,0.02,1.86,0.08,1.26,0,63.65
03/01/22,2020,20211214,39536,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,NEW YORK,0,17.76,48.94,212.55,71.97,48.48,62.91,38.47,36.15,66.78,1.27,605.28,,,,,,,,,,,,,0,17.76,48.94,212.55,71.97,48.48,62.91,38.47,36.15,66.78,1.27,605.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,48.94,212.55,71.97,48.48,62.91,38.47,36.15,66.78,1.27,605.28
03/01/22,2020,20211214,39536,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,PENNSYLVANIA,0,17.55,23.07,203.51,133.39,96.87,226.76,149.81,38.36,95.76,10.11,995.19,,,,,,,,,,,,,0,17.55,23.07,203.51,133.39,96.87,226.76,149.81,38.36,95.76,10.11,995.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.25,0,0,0.17,10.4,5.59,4.48,0,0,21.02,,,,,,,,,,,,,0,0.13,0.25,0,0,0.17,10.4,5.59,4.48,0,0,21.02,0,17.68,23.32,203.51,133.39,97.04,237.16,155.4,42.84,95.76,10.11,1016.21
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ARKANSAS,0,0,0,302.38,562.81,12.64,6.5,13.62,6.77,8.72,0,913.44,,,,,,,,,,,,,0,0,0,302.38,562.81,12.64,6.5,13.62,6.77,8.72,0,913.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.38,562.81,12.64,6.5,13.62,6.77,8.72,0,913.44
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ILLINOIS,9.95,2.89,328.25,716.34,877.16,241.59,104.33,37.9,102.7,15.87,1.92,2438.9,,,,,,,,,,,,,9.95,2.89,328.25,716.34,877.16,241.59,104.33,37.9,102.7,15.87,1.92,2438.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9.95,2.89,328.25,716.34,877.16,241.59,104.33,37.9,102.7,15.87,1.92,2438.9
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,INDIANA,0,0,0,0,0,0,0,4.17,0,0.01,0.05,4.23,,,,,,,,,,,,,0,0,0,0,0,0,0,4.17,0,0.01,0.05,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0.01,0.05,4.23
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,IOWA,1.97,0,258.98,126.39,179.24,117.01,128.24,25.15,2.98,8.34,0,848.3,,,,,,,,,,,,,1.97,0,258.98,126.39,179.24,117.01,128.24,25.15,2.98,8.34,0,848.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,258.98,126.39,179.24,117.01,128.24,25.15,2.98,8.34,0,848.3
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,KANSAS,0.11,0,266.39,142.08,175.59,76.89,5.55,18.33,0.3,4.51,0,689.75,,,,,,,,,,,,,0.11,0,266.39,142.08,175.59,76.89,5.55,18.33,0.3,4.51,0,689.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,266.39,142.08,175.59,76.89,5.55,18.33,0.3,4.51,0,689.75
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,118.67,20.78,43.15,1.29,5.19,0.56,0,189.64,,,,,,,,,,,,,0,0,0,0,118.67,20.78,43.15,1.29,5.19,0.56,0,189.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.67,20.78,43.15,1.29,5.19,0.56,0,189.64
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,MISSOURI,0,0,0,101.1,181.22,2.91,0.19,11.64,0.17,0.11,0.02,297.36,,,,,,,,,,,,,0,0,0,101.1,181.22,2.91,0.19,11.64,0.17,0.11,0.02,297.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.1,181.22,2.91,0.19,11.64,0.17,0.11,0.02,297.36
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEBRASKA,0,0.05,88.6,85.89,13.56,27.12,6.12,27.35,1.55,1.26,0,251.5,,,,,,,,,,,,,0,0.05,88.6,85.89,13.56,27.12,6.12,27.35,1.55,1.26,0,251.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,88.6,85.89,13.56,27.12,6.12,27.35,1.55,1.26,0,251.5
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEW MEXICO,0.36,0,0,0,237.46,1.03,8.98,1.8,0.12,3.65,0.05,253.45,,,,,,,,,,,,,0.36,0,0,0,237.46,1.03,8.98,1.8,0.12,3.65,0.05,253.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,237.46,1.03,8.98,1.8,0.12,3.65,0.05,253.45
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,OKLAHOMA,0.66,0,40.08,202.67,185.12,23.09,165.9,115.5,14.06,12.43,0.01,759.52,,,,,,,,,,,,,0.66,0,40.08,202.67,185.12,23.09,165.9,115.5,14.06,12.43,0.01,759.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,40.08,202.67,185.12,23.09,165.9,115.5,14.06,12.43,0.01,759.52
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,TEXAS,0.88,0,64.1,646.15,1084.96,253.04,206.68,74.04,27.96,28.83,16.92,2403.56,,,,,,,,,,,,,0.88,0,64.1,646.15,1084.96,253.04,206.68,74.04,27.96,28.83,16.92,2403.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,64.1,646.15,1084.96,253.04,206.68,74.04,27.96,28.83,16.92,2403.56
03/01/22,2020,20210127,38368,13180,NEBRASKA CITY UTILITIES,Natural Gas,INTRASTATE,NEBRASKA,0,0,14.7,0,22.75,4,2,0,0.3,11.1,0,54.85,,,,,,,,,,,,,0,0,14.7,0,22.75,4,2,0,0.3,11.1,0,54.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,22.75,4,2,0,0.3,11.1,0,54.85
03/01/22,2020,20210627,38912,13299,NEW JERSEY NATURAL GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,50.163,6.694,72.36,32.282,25.979,33.969,0,221.447,,,,,,,,,,,,,0,0,0,0,50.163,6.694,72.36,32.282,25.979,33.969,0,221.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.163,6.694,72.36,32.282,25.979,33.969,0,221.447
03/01/22,2020,20211012,39325,13302,NATIONAL GAS & OIL CORP,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.355,0.189,0,0.467,0,1.2,,,,,,,,,,,,,0,0,0,0,0,0.189,0.355,0.189,0,0.467,0,1.2,0,0,0,0,0,0.189,0.355,0.189,0,0.467,0,1.2
