DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTIUNKWN,PARTIPRE20,PARTI192029,PARTI193039,PARTI194049,PARTI195059,PARTI196069,PARTI197079,PARTI198089,PARTI199099,PARTI200009,PARTI201019,PARTI202029,PARTITOTAL
3/1/2022,2018,20190506,16937,21359,SASOL CHEMICALS USA LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,5.924,1.92,4.857,0,0,0,,12.701
3/1/2022,2018,20190401,16828,22430,WEST SHORE PIPELINE CO,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,3.554,0.023,0,0,0,0,0.005,,3.582
3/1/2022,2018,20190402,16829,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,139.792,168.535,68.987,2.656,3.035,0.226,0.731,,383.962
3/1/2022,2018,20190402,16829,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,0,4.732,11.867,0.437,0,0.171,0.001,0,,17.208
3/1/2022,2018,20190402,16829,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,0,0,0,0,0,40.674,169.666,0.679,0.897,0.336,0,0.577,,212.829
3/1/2022,2018,20190323,16746,22442,WEST TEXAS GULF PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,0,,0,0,0,583.25,0,0,0,0,0,0,,583.25
3/1/2022,2018,20190190,16601,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,6.69,,,6.69
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,COLORADO,,,,,,,,,,,,210.91,,210.91
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,KANSAS,,,,,,,56.5,1.68,0,19.92,0,285.08,,363.18
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,OKLAHOMA,0.01,,,,,,74.69,56.93,0.57,0.23,2.02,98.97,,233.42
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,,,408.37,,408.37
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,WYOMING,,,,,,,,,,,,9.94,,9.94
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTRASTATE,OKLAHOMA,,,,,21.81,45.36,,,,0.5,0.3,0.7,,68.67
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,ILLINOIS,,,,,,62.58,0.01,0.25,0.05,0.13,0.1,,,63.12
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,IOWA,,,,91.9,74.69,139.2,124.48,0.78,0.56,6.8,0.69,0.02,,439.12
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,KANSAS,,,,,,2.43,0.38,0.71,0.12,,0.39,0.77,,4.8
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MINNESOTA,,,,,,,,,,,,0.04,,0.04
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MISSOURI,,,,,,101.11,0.44,3.36,0.56,2.91,17.05,0.55,,125.98
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,SOUTH DAKOTA,,,,,19.95,,,,0.57,0.11,0.09,,,20.72
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,,,,,,2.28,,,128.94,34.48,,57.85,,223.55
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,,,,,77.95,,85.95,160.11,1.34,21.28,4.3,7.59,,358.52
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,39.86,87.16,131.72,0.18,2.19,0.67,1.24,1.04,0.17,,264.23
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,24.65,0.34,400.64,248.04,162.69,2.89,14.62,1.85,0.02,,855.74
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,3.89,,36.96,14.45,276.93,613.08,233.9,623.5,9.86,66.42,44.88,17.69,,1941.56
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,,,,1.34,210.9,541.67,149.56,100.71,18.2,7.89,7.04,1.44,,1038.75
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,,27.03,62.98,66.34,103.02,207.35,65.4,0.53,7.15,3.38,1.91,,545.09
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,,,,9.71,64.6,264.88,5.07,16.62,0.65,3.49,2.82,0.11,,367.95
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,,,,,,220.29,4.6,1.17,4.14,,,17.46,,247.66
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,0,,0,0,75.19,4.15,1.76,2.5,0.68,1.28,0.5,1.23,,87.29
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,5.37,,66.8,44.89,34.35,610.18,26.95,69.68,16.32,105.58,34.62,1.55,,1016.29
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,,,,,57.86,2.12,97.53,19.37,0.15,5.4,2.13,0.12,,184.68
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,,,30.74,285.52,657.44,22.98,6.6,44.1,287.55,135.84,23.65,,1494.42
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,,89.67,79.2,0.07,0.44,2.59,,,,171.97
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,178.35,,93.13,0.02,0.08,0.06,,,,271.64
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,2.92,,,,,,,,0.98,,8.28,15,,27.18
3/1/2022,2018,20190511,16942,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,,0,0,0,0,34.22,56.73,0,0.86,0.22,0.6,,92.63
3/1/2022,2018,20190511,16942,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,,0,0,0,56.37,15.48,79.37,2.62,0.05,4.34,5.43,,163.66
3/1/2022,2018,20190511,16942,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,0,0,0,80.15,9.98,180.19,96.53,167.22,79.85,6.16,35.81,36.55,,692.44
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,ILLINOIS,0,,0,0,0,0,0,0,4.73,0,0.31,0,,5.04
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,IOWA,0,,0,0,0,0,0,0,192,0,0,0,,192
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MINNESOTA,0,,0,0,0,257.54,0,112.82,311.74,0,304.54,0,,986.64
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MISSOURI,0,,0,0,0,0,0,0,236.2,13.82,0,0,,250.02
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTRASTATE,TEXAS,0,,0,17,107.6,53.52,0,28.45,207.99,62.89,12.29,153.27,,643.01
3/1/2022,2018,20190378,16805,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,MINNESOTA,,,,,,,16.47,,,,,,,16.47
3/1/2022,2018,20190378,16805,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,WISCONSIN,,,,,,,153.97,,,,,,,153.97
3/1/2022,2018,20190378,16805,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,TEXAS,,,,,1.98,5.94,4.98,111.23,312.62,50.5,7.31,40.44,,535
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,,,,,25.34,,,,,,25.34
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,,,,,,,,97.75,15.98,,,,,113.73
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,,,,,351.26,11.61,,,,362.87
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,,,,,,,,,12.91,,,,,12.91
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,0,6.26,2.01,19.07,7.54,1.42,446.81,356.17,4.58,1.28,,845.14
3/1/2022,2018,20190512,16943,25146,"EQUISTAR CHEMICALS, L.P.",Crude Oil,INTRASTATE,TEXAS,,,,,,0,,33.91,,,,,,33.91
3/1/2022,2018,20190530,16961,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,26.19,0,5.52,0,,31.71
3/1/2022,2018,20190530,16961,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,3.33,0,,3.33
3/1/2022,2018,20190530,16961,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,57.57,158.84,762.75,143.11,165.01,4,1,,1292.28
3/1/2022,2018,20190524,16955,25146,"EQUISTAR CHEMICALS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,,0,42.49,0,71.46,0,0,,113.95
3/1/2022,2018,20190346,16769,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,KENTUCKY,,,,,,37.04,,,,,4.17,36.69,,77.9
3/1/2022,2018,20190346,16769,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,,,,,,,,39.74,,,22.11,,,61.85
3/1/2022,2018,20190234,16647,26039,FLORIDA POWER & LIGHT CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,,,,,,,,52.334,,,,,,52.334
3/1/2022,2018,20190141,16542,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0.72,0,,0.72
3/1/2022,2018,20190140,17114,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,7.1,,,,,2.32,0.02,,9.44
3/1/2022,2018,20190140,17114,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,10.54,0,2.11,,12.65
3/1/2022,2018,20190140,17114,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,0,0,3.28,0,1.15,2.1,0,1.85,0.75,,9.13
3/1/2022,2018,20190140,17114,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0,0,28.59,0,0.08,0,0,,28.67
3/1/2022,2018,20190140,17114,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,0,7.04,6.75,3.36,8.48,8.8,,34.43
3/1/2022,2018,20190009,16365,26045,"PAR HAWAII REFINING, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,,,,,,2,22,,,,,,24
3/1/2022,2018,20190517,16948,26048,HUNT REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,23.72,0,23.72,0,,47.44
3/1/2022,2018,20190383,16810,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,27.48,0,0,0.04,0.1,22,60.8,37.02,,147.44
3/1/2022,2018,20190383,16810,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,INDIANA,0,0,0,0,10,8.8,0,1.1,0.2,12.7,4.2,1.5,,38.5
3/1/2022,2018,20190383,16810,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0.5,0,0,,0.5
3/1/2022,2018,20190383,16810,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,ILLINOIS,,,,,,,,,,,,0.06,,0.06
3/1/2022,2018,20190383,16810,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,INDIANA,0,0,0,0,0,0,0,26,0,0.2,0.5,1.6,,28.3
3/1/2022,2018,20190382,16809,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,INDIANA,0,0,0,0,0,216.73,0.2,0,17.6,3,6.6,2.97,,247.1
3/1/2022,2018,20190255,16668,26054,KEY WEST PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,0,0,0,0,0,5.8,0,0,1,0,0.2,,7
3/1/2022,2018,20190198,16609,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,OKLAHOMA,,,,,,,39.72,,,,,,,39.72
3/1/2022,2018,20190198,16609,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,TEXAS,,,,,,,103.15,,,,,,,103.15
3/1/2022,2018,20190198,16609,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTRASTATE,TEXAS,,,,149.77,67.85,0.53,32.54,11.31,10.38,13.08,1.23,2.5,,289.19
3/1/2022,2018,20190231,16644,26061,"DELEK CRUDE LOGISTICS, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,13.41,85.29,,19.3,,,,,118
3/1/2022,2018,20190622,17054,26065,CHS MCPHERSON REFINERY INC.,HVL,INTRASTATE,KANSAS,0,,0,0,0,12.8,0,0,0,0,0,0.2,,13
3/1/2022,2018,20190615,17047,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,0,,0,0,0,0,7,0,0,0,13.7,0,,20.7
3/1/2022,2018,20190344,17996,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,2.27,0,0,0.03,0.03,,2.33
3/1/2022,2018,20190344,17996,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,ALABAMA,0,0,0,0,0,0.41,0,5.37,0,0,11.05,0,,16.83
3/1/2022,2018,20190344,17996,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,10.38,34.03,65.61,8.07,76.94,65.54,3.55,16.36,,280.48
3/1/2022,2018,20190344,17996,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,3.9,21.42,11.63,2.9,0,0.59,0,0,,40.44
3/1/2022,2018,20190344,17996,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,21.46,,21.46
3/1/2022,2018,20190344,17996,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,16.46,0,1.98,0,,18.44
3/1/2022,2018,20190344,17996,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,TEXAS,0,,12.34,0.99,0,3.39,3.42,22.9,0,22.16,9.5,0,,74.7
3/1/2022,2018,20190345,17613,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,MICHIGAN,0,0,0,0,0,0.55,0,0,0,0,0,0,,0.55
3/1/2022,2018,20190345,17613,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,62.68,0,0,0,0.01,,62.69
3/1/2022,2018,20190345,17613,26085,"PLAINS MARKETING, L.P.",HVL,INTRASTATE,ARIZONA,,,,,,,,3.87,,,,7.71,,11.58
3/1/2022,2018,20190084,16478,26086,SEADRIFT PIPELINE CORP,HVL,INTRASTATE,TEXAS,82.95,0,0,0,0,137.18,556.7,175.31,11.1,5.08,51.11,5.1,,1024.53
3/1/2022,2018,20190548,17183,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MARYLAND,0,0,0,0,0,0,8.4,0,0,0,0,0,,8.4
3/1/2022,2018,20190548,17183,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,,,,,,,,1.6,,,,,,1.6
3/1/2022,2018,20190548,17183,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,0,,0,0,0,0,0,0.2,0,0,0,0,,0.2
3/1/2022,2018,20190548,17183,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON DC,0,0,0,0,0,0,2.8,0,0,0,0,0,,2.8
3/1/2022,2018,20190548,17183,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,,0,0,0,6.5,0,0,1,0,0,0,,7.5
3/1/2022,2018,20190548,17183,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,1.2,0,4.3,0,,5.5
3/1/2022,2018,20190548,17183,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OREGON,0,0,0,0,0,0,0.2,0.3,0,0,0,0.2,,0.7
3/1/2022,2018,20190548,17183,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,VIRGINIA,6.4,0,0,0,0,0,0,0,0,2.7,0,0,,9.1
3/1/2022,2018,20190579,17010,26099,TAMPA BAY PIPELINE CO.,HVL,INTRASTATE,FLORIDA,,,0,0,0,0,0,37.7,27.86,1.17,19.21,3.16,,89.1
3/1/2022,2018,20190504,16935,26103,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO",HVL,INTRASTATE,TEXAS,0,,0,0,0,0,250.8,0,218.1,0,0,1.6,,470.5
3/1/2022,2018,20190498,16929,26111,UNITED REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW YORK,,,,,,1.846,,,,0.002,,0.002,,1.85
3/1/2022,2018,20190200,16611,26112,VALERO REFINING-TEXAS L.P.,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,2.62,,3.06,,,5.68
3/1/2022,2018,20190202,16613,26112,VALERO REFINING-TEXAS L.P.,HVL,INTRASTATE,TEXAS,,,,,,,,,9.41,,4.11,,,13.52
3/1/2022,2018,20190201,16612,26112,VALERO REFINING-TEXAS L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,3.38,5.18,,23.23,,,31.79
3/1/2022,2018,20190539,16970,26120,COLLINS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,48.01,0.002,0,0,0,,48.012
3/1/2022,2018,20190539,16970,26120,COLLINS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,76.5,0,0,0,0,,76.5
3/1/2022,2018,20190264,16681,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,CALIFORNIA,0,0,0,0,0,0,187.41,191.05,7.01,0,3.01,0.66,,389.14
3/1/2022,2018,20190264,16681,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEVADA,0,0,0,0,0,0,51.67,41.88,0.46,15.65,6.08,0.02,,115.76
3/1/2022,2018,20190264,16681,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0.11,2.37,50.93,3.09,3.92,0.03,,60.45
3/1/2022,2018,20190264,16681,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEVADA,0,0,0,0,0,0,0.62,0,0,0,0,0,,0.62
3/1/2022,2018,20190238,16651,26134,EXXONMOBIL OIL CORP - WEST COAST,Crude Oil,INTRASTATE,CALIFORNIA,6.1,,,10.77,9.97,3.33,0.07,0.05,0.06,1.72,0.94,,,33.01
3/1/2022,2018,20190239,16652,26134,EXXONMOBIL OIL CORP - WEST COAST,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,5.36,3.91,,,,,,,,9.27
3/1/2022,2018,20190668,17145,26136,PARAMOUNT PETROLEUM CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,,0.45,0,0,8.27,0,0,,,8.72
3/1/2022,2018,20190315,16737,26149,ALYESKA PIPELINE SERVICE CO,Crude Oil,INTERSTATE,ALASKA,,,,,,,,792,,8,,,,800
3/1/2022,2018,20190505,16936,26302,MUSTANG PIPELINE CO,HVL,INTRASTATE,TEXAS,,0,0,0,0,0,0,0,89.32,0,0,0,,89.32
3/1/2022,2018,20190196,16607,26303,UNOCAL PIPELINE CO - EASTERN REGION,Crude Oil,INTRASTATE,TEXAS,0,,0,0,0,0,4.7,0,0,0,0,0,,4.7
3/1/2022,2018,20190093,16487,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",HVL,INTRASTATE,OKLAHOMA,,,,,,,,,4.33,,,7.26,,11.59
3/1/2022,2018,20190605,17073,30003,HOUSTON REFINING LP.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,1,1,,,1,,,3
3/1/2022,2018,20190143,16544,30544,OCCIDENTAL CHEMICAL CORP,HVL,INTRASTATE,TEXAS,,,,,,,,,41.946,,,,,41.946
3/1/2022,2018,20190509,16940,30626,TARGA NGL PIPE LINE CO,HVL,INTERSTATE,LOUISIANA,,,,,21.96,,,,,,,0.07,,22.03
3/1/2022,2018,20190509,16940,30626,TARGA NGL PIPE LINE CO,HVL,INTERSTATE,TEXAS,,,,,41.34,33.49,,7.51,,0.64,0.74,0.67,,84.39
3/1/2022,2018,20190509,16940,30626,TARGA NGL PIPE LINE CO,HVL,INTRASTATE,TEXAS,,,,,,49.61,31.8,30.42,1.23,49.73,2.29,30.3,,195.38
3/1/2022,2018,20190638,17071,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,COLORADO,,,,,,,,,89,,,,,89
3/1/2022,2018,20190638,17071,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,NEW MEXICO,,,,,,,,,364.83,,11.5,,,376.33
3/1/2022,2018,20190638,17071,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,TEXAS,0,,0,0,0,0,0,0,193,213.36,,12.5,,418.86
3/1/2022,2018,20190638,17071,30657,BRAVO PIPELINE COMPANY,CO2,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,86,71.89,11.33,,169.22
3/1/2022,2018,20190627,17059,30658,KERN OIL & REFINING CO.,Crude Oil,INTRASTATE,CALIFORNIA,,,,,7.91,,,,3.53,0.66,6.5,,,18.6
3/1/2022,2018,20190587,17196,30666,"ENMARK ENERGY, INC",CO2,INTRASTATE,MISSISSIPPI,,,,,,,,3.39,4.92,1.32,,,,9.63
3/1/2022,2018,20190197,16608,30683,WESTLAKE PETROCHEMICALS LLC,HVL,INTRASTATE,LOUISIANA,,,0,0,0,0,0,0,0,13.95,3.529,0,,17.479
3/1/2022,2018,20190199,16610,30683,WESTLAKE PETROCHEMICALS LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,0,0,0,0,0,0,6.836,0,0,,6.836
3/1/2022,2018,20190514,16945,30709,HUNTSMAN PETROCHEMICAL LLC,HVL,INTRASTATE,TEXAS,,,,,0.96,,,,0.17,,,,,1.13
3/1/2022,2018,20190513,16944,30709,HUNTSMAN PETROCHEMICAL LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,0,0,7.5,0.16,0.98,0,6.6,0.15,0,0,,15.39
3/1/2022,2018,20190223,16635,30711,HILCORP ENERGY COMPANY,Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,1.967,4.943,,,6.91
3/1/2022,2018,20190159,16564,30755,CITGO PRODUCTS PIPELINE CO,HVL,INTERSTATE,LOUISIANA,0,,0,0,0,0,0,0,0,23.452,0,0,,23.452
3/1/2022,2018,20190159,16564,30755,CITGO PRODUCTS PIPELINE CO,HVL,INTERSTATE,TEXAS,0,,0,0,0,0,0,33.025,0,53.499,0,0,,86.524
