DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTMCRUDELESS50000,PARTMCRUDE50001TO100000,PARTMCRUDE100001TO150000,PARTMCRUDEOVER150000,PARTMCRUDETOTAL,PARTMNONHVLLESS50000,PARTMNONHVL50001TO100000,PARTMNONHVL100001TO150000,PARTMNONHVLOVER150000,PARTMNONHVLTOTAL,PARTMHVLLESS50000,PARTMHVL50001TO100000,PARTMHVL100001TO150000,PARTMHVLOVER150000,PARTMHVLTOTAL,PARTMCO2_LESS50000,PARTMCO2_50001TO100000,PARTMCO2_100001TO150000,PARTMCO2_OVER150000,PARTMCO2_TOTAL,PARTM_ETHANOLLESS50000,PARTM_ETHANOL50001TO100000,PARTM_ETHANOL100001TO150000,PARTM_ETHANOLOVER150000,PARTM_ETHANOLTOTAL
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,KANSAS,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MINNESOTA,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MISSOURI,,,,,,,,,,,4,0,0,0,4,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,,,,,,5,1,1,3,10,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,,,,,,11,17,3,0,31,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,3,0,0,0,3,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,,,80,9,4,6,99,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,,,,,,27,16,7,8,58,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,,,,,,55,23,1,0,79,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,,,,,15,5,6,1,27,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,,,,,,11,7,0,1,19,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,,,,,,0,2,0,0,2,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,,,,,,25,0,0,0,25,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,,,,,,30,35,14,17,96,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,,,,,,29,0,0,0,29,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,,,,,37,24,19,28,108,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,,6,1,0,0,7,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,,11,1,0,0,12,,,,,,,,,,,,,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,1,0,2,0,3,,,,,,,,,,,,,,,
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,,,,,,3,3,0,0,6,,,,,,,,,,,,,,,
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,ILLINOIS,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MINNESOTA,0,5,7,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTRASTATE,TEXAS,2,7,7,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,4,9,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210398,18498,25146,"EQUISTAR CHEMICALS, L.P.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,LOUISIANA,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,TEXAS,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210400,18500,25146,"EQUISTAR CHEMICALS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,
3/1/2022,2020,20210516,18619,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,KENTUCKY,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210516,18619,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210211,18307,26039,FLORIDA POWER & LIGHT CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210647,18757,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,9,16,6,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,INDIANA,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,0,0,33,24,29,16,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,0,0,0,0,0,8,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,18,46,119,34,217,,,,,,,,,,,,,,,
3/1/2022,2020,20210024,18079,26045,"PAR HAWAII REFINING, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210247,18343,26048,HUNT REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,0,0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,ILLINOIS,6,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210241,18337,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,INDIANA,0,0,0,0,0,5,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210682,18799,26054,KEY WEST PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,OKLAHOMA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,TEXAS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTRASTATE,TEXAS,1,8,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210408,18508,26061,"DELEK CRUDE LOGISTICS, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210613,18722,26065,CHS MCPHERSON REFINERY INC.,Crude Oil,INTERSTATE,KANSAS,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210669,18780,26065,CHS MCPHERSON REFINERY INC.,HVL,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210668,18779,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,ALABAMA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,LOUISIANA,1,0,0,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,OKLAHOMA,0,14,6,82,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,TEXAS,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,WYOMING,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,CALIFORNIA,9,2,4,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,COLORADO,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,LOUISIANA,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,MISSISSIPPI,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,NORTH DAKOTA,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,TEXAS,0,9,1,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210609,18717,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210609,18717,26085,"PLAINS MARKETING, L.P.",HVL,INTRASTATE,ARIZONA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210054,18109,26086,SEADRIFT PIPELINE CORP,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MARYLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,3,6,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,,,,,,1,8,14,9,32,,,,,,,,,,,,,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OREGON,0,0,0,0,0,9,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210155,18227,26099,TAMPA BAY PIPELINE CO.,HVL,INTRASTATE,FLORIDA,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210425,18526,26103,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210603,18711,26112,"VALERO REFINING-TEXAS, L.P.",Crude Oil,INTRASTATE,TEXAS,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210604,18712,26112,"VALERO REFINING-TEXAS, L.P.",HVL,INTRASTATE,TEXAS,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210602,18710,26112,"VALERO REFINING-TEXAS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,0,3,3,0,6,,,,,,,,,,,,,,,
3/1/2022,2020,20210616,18725,26120,COLLINS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210616,18725,26120,COLLINS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210310,18407,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,CALIFORNIA,0,0,0,0,0,11,6,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210310,18407,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEVADA,0,0,0,0,0,7,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210310,18407,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210310,18407,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210630,18740,26136,PARAMOUNT PETROLEUM CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210044,18099,26149,ALYESKA PIPELINE SERVICE CO,Crude Oil,INTERSTATE,ALASKA,0,3,1,4,8,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210426,18527,26302,MUSTANG PIPELINE CO,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210267,18364,26303,UNOCAL PIPELINE CO - EASTERN REGION,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210394,18493,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",HVL,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210681,18798,30003,HOUSTON REFINING LP.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210053,18108,30020,W & T OFFSHORE INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
3/1/2022,2020,20210135,18205,30544,OCCIDENTAL CHEMICAL CORP,HVL,INTRASTATE,TEXAS,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
3/1/2022,2020,20210184,18813,30626,TARGA NGL PIPE LINE CO,HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210184,18813,30626,TARGA NGL PIPE LINE CO,HVL,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210184,18813,30626,TARGA NGL PIPE LINE CO,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,CO2,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
