DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJST20MOREON,PARTJST20MOREOFF,PARTJST20MORETOT,PARTJSTNR20LESSON,PARTJSTR20LESSON,PARTJST20LESSOFF,PARTJST20LESSLOW,PARTJST20LESSTOT,PARTJSTNR_UNK_ON,PARTJSTR_UNK_ON,PARTJST_UNK_OFF,PARTJST_UNK_LOW,PARTJST_UNK_TOT,PARTJNSNR125MOREON,PARTJNSR125MOREON,PARTJNS125MOREOFF,PARTJNSNR125MORETOT,PARTJNSNR125LESSON,PARTJNSR125LESSON,PARTJNS125LESSOFF,PARTJNS125LESSLOW,PARTJNSNR125LESSTOT,PARTJONTOTAL,PARTJOFFTOTAL,PARTJRLSTOTAL,PARTJTOTAL
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,CALIFORNIA,601.89,,601.89,0.39,0,,0,0.39,0,0,,0,0,0,0,,0,0,0,,0,0,602.28,,0,602.28
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEVADA,78.2,,78.2,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,78.2,,0,78.2
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,350.96,,350.96,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,350.96,,0,350.96
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OREGON,115.03,,115.03,12.72,0,,0,12.72,0,0,,0,0,0,0,,0,0,0,,0,0,127.75,,0,127.75
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,69.11,,69.11,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,69.11,,0,69.11
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,953.02,,953.02,35.73,50.4,,0,86.13,0,0,,0,0,0,0,,0,0,0,,0,0,1039.15,,0,1039.15
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEVADA,7.23,,7.23,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,7.23,,0,7.23
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OREGON,4.28,,4.28,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,4.28,,0,4.28
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,5.57,,5.57,0.07,0,,0,0.07,0,0,,0,0,0,0,,0,0,0,,0,0,5.64,,0,5.64
3/1/2022,2018,20190316,16739,18275,SHELL CHEMICAL CO,Crude Oil,INTRASTATE,ALABAMA,6.3,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,6.3
3/1/2022,2018,20190317,16740,18275,SHELL CHEMICAL CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,6.3,,6.3,0,,,,0,,,,,,,,,,,,,,,6.3,,,6.3
3/1/2022,2018,20190069,16462,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KENTUCKY,1,,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,,0,1
3/1/2022,2018,20190069,16462,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,91.9,,91.9,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,91.9,,0,91.9
3/1/2022,2018,20190069,16462,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,15.4,,15.4,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,15.4,,0,15.4
3/1/2022,2018,20190144,16545,18667,FREEPORT-MCMORAN OIL & GAS,Crude Oil,INTERSTATE,CALIFORNIA,24.31,15.33,39.64,0,18.08,4.17,0,22.25,,,,,,,,,,,,,,,42.39,19.5,0,61.89
3/1/2022,2018,20190144,16545,18667,FREEPORT-MCMORAN OIL & GAS,Crude Oil,INTERSTATE,OCS-Pacific,,4.26,4.26,,,6.23,,6.23,,,,,,,,,,,,,,,,10.49,,10.49
3/1/2022,2018,20190416,16847,18678,ST LOUIS PIPELINE OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,,0,6.504,0,,0,6.504,0,0,,0,0,0,0,,0,0,0,,0,0,6.504,,0,6.504
3/1/2022,2018,20190416,16847,18678,ST LOUIS PIPELINE OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,,0,15.315,0,,,15.315,0,0,,,0,0,0,,0,0,0,,,0,15.315,,,15.315
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,LOUISIANA,0.75,,0.75,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0.75,,0,0.75
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,MICHIGAN,117.52,,117.52,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,117.52,,0,117.52
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,NEW MEXICO,25.03,,25.03,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,25.03,,0,25.03
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,OHIO,10.65,,10.65,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,10.65,,0,10.65
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,OKLAHOMA,149.57,,149.57,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,149.57,,0,149.57
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,PENNSYLVANIA,10.51,,10.51,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,10.51,,0,10.51
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,TEXAS,1026.03,,1026.03,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1026.03,,0,1026.03
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTRASTATE,OKLAHOMA,451.09,,451.09,3,66.4,,0,69.4,0,0,,0,0,0,0,,0,0,1.6,,0,1.6,522.09,,0,522.09
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTRASTATE,TEXAS,1443.77,,1443.77,4.7,33.3,,0,38,0,0,,0,0,0,0,,0,0,,,0,0,1481.77,,0,1481.77
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,DELAWARE,1.34,,1.34,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1.34,,0,1.34
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,MICHIGAN,165.05,,165.05,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,165.05,,0,165.05
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,NEW JERSEY,11.98,,11.98,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,11.98,,0,11.98
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,OHIO,265.14,,265.14,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,265.14,,0,265.14
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,PENNSYLVANIA,442.62,,442.62,3.7,0,,0,3.7,0,0,,0,0,0,0,,0,0,0,,0,0,446.32,,0,446.32
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,WEST VIRGINIA,10.16,,10.16,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,10.16,,0,10.16
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTRASTATE,TEXAS,120.46,,120.46,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,120.46,,0,120.46
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,DELAWARE,2.6,,2.6,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,2.6,,0,2.6
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,52.99,,52.99,0.2,0,,0,0.2,0,0,,0,0,0,0,,0,0,0,,0,0,53.19,,0,53.19
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,99.36,,99.36,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,99.36,,0,99.36
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,162.62,,162.62,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,162.62,,0,162.62
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,293.64,,293.64,2.44,0,,0,2.44,0,0,,0,0,0,0,,0,0,0,,0,0,296.08,,0,296.08
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,614.2,,614.2,1.62,0,,0,1.62,0,0,,0,0,0,0,,0,0,0,,0,0,615.82,,0,615.82
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MASSACHUSETTS,0.8,,0.8,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0.8,,0,0.8
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,876.4,,876.4,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,876.4,,0,876.4
3/1/2022,2018,20190089,16483,19102,ENERGEN RESOURCES CORP.,CO2,INTRASTATE,TEXAS,1.5,,1.5,,,,,,,,,,,,,,,,,,,,1.5,,,1.5
3/1/2022,2018,20190392,16819,19319,"TPC GROUP, LLC",HVL,INTRASTATE,LOUISIANA,0,,0,1.871,0,,0,1.871,0,0,,0,0,0,0,,0,0,0,,0,0,1.871,,0,1.871
3/1/2022,2018,20190392,16819,19319,"TPC GROUP, LLC",HVL,INTRASTATE,TEXAS,107.101,,107.101,12.885,0,,0,12.885,0,0,,0,0,0,0,,0,0,0,,0,0,119.986,,0,119.986
3/1/2022,2018,20190393,16820,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,,0,0.684,0,,0,0.684,0,0,,0,0,0,0,,0,0,0,,0,0,0.684,,0,0.684
3/1/2022,2018,20190393,16820,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,15.856,,15.856,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,15.856,,0,15.856
3/1/2022,2018,20190290,16708,19410,THUMS LONG BEACH CO,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,4.39,,10.19,,14.58,,,,,,,,,,0.08,,,,0.08,4.47,10.19,,14.66
3/1/2022,2018,20190538,16969,19481,T & M TERMINAL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,,0,0,1.46,,0,1.46,0,0,,0,0,0,0,,0,0,0,,0,0,1.46,,0,1.46
3/1/2022,2018,20190434,16865,19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,Crude Oil,INTERSTATE,WASHINGTON,64,,64,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,64,,0,64
3/1/2022,2018,20190083,16477,19892,UCAR PIPELINE INCORPORATED,HVL,INTRASTATE,LOUISIANA,69.87,,69.87,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,69.87,,0,69.87
3/1/2022,2018,20193688,16345,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,HVL,INTRASTATE,WEST VIRGINIA,7.1,,7.1,,0,,,0,,0,,,0,,0,,0,,0,,,0,7.1,,,7.1
3/1/2022,2018,20190619,17051,20202,ULTRAMAR INC,Crude Oil,INTRASTATE,CALIFORNIA,4.3,,4.3,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,4.3,,0,4.3
3/1/2022,2018,20190620,17052,20202,ULTRAMAR INC,HVL,INTRASTATE,CALIFORNIA,7.62,,7.62,0,,,,0,0,,,,0,0,,,0,0,,,,0,7.62,,,7.62
3/1/2022,2018,20190621,17053,20202,ULTRAMAR INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,24.15,,24.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.15,0,0,24.15
3/1/2022,2018,20190506,16937,21359,SASOL CHEMICALS USA LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,1.98,,1.98,10.72,0,,0,10.72,0,0,,0,0,0,0,,0,0,0,,0,0,12.7,,0,12.7
3/1/2022,2018,20190401,16828,22430,WEST SHORE PIPELINE CO,Crude Oil,INTERSTATE,ILLINOIS,3.582,,3.582,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,3.582,,0,3.582
3/1/2022,2018,20190402,16829,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,377.646,,377.646,6.316,0,,0,6.316,0,0,,0,0,0,0,,0,0,0,,0,0,383.962,,0,383.962
3/1/2022,2018,20190402,16829,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,11.762,,11.762,5.446,0,,0,5.446,0,0,,0,0,0,0,,0,0,0,,0,0,17.208,,0,17.208
3/1/2022,2018,20190402,16829,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,209.891,,209.891,2.937,0,,0,2.937,0,0,,0,0,0,0,,0,0,0,,0,0,212.828,,0,212.828
3/1/2022,2018,20190323,16746,22442,WEST TEXAS GULF PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,583.25,,583.25,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,583.25,,0,583.25
3/1/2022,2018,20190190,16601,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,6.69,,6.69,,,,,,,,,,,,,,,,,,,,6.69,,,6.69
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,COLORADO,210.91,,210.91,,,,,,,,,,,,,,,,,,,,210.91,,,210.91
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,KANSAS,342.04,,342.04,0,21.14,,,21.14,,,,,,,,,,,,,,,363.18,,,363.18
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,OKLAHOMA,227.41,,227.41,4.31,1.7,,,6.01,,,,,,,,,,,,,,,233.42,,,233.42
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,TEXAS,408.37,,408.37,0,0,,,0,,,,,,,,,,,,,,,408.37,,,408.37
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,WYOMING,9.94,,9.94,,,,,,,,,,,,,,,,,,,,9.94,,,9.94
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTRASTATE,OKLAHOMA,68.67,,68.67,,,,,,,,,,,,,,,,,,,,68.67,,,68.67
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,ILLINOIS,63.12,,63.12,0,0,,,0,,,,,,,,,,,,,,,63.12,,,63.12
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,IOWA,362.04,,362.04,8.02,69.06,,,77.08,,,,,,,,,,,,,,,439.12,,,439.12
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,KANSAS,1.47,,1.47,3.33,0,,,3.33,,,,,,,,,,,,,,,4.8,,,4.8
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MINNESOTA,0.04,,0.04,0,0,,,0,,,,,,,,,,,,,,,0.04,,,0.04
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MISSOURI,121.21,,121.21,4.09,0.68,,,4.77,,,,,,,,,,,,,,,125.98,,,125.98
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,SOUTH DAKOTA,0,,0,,20.72,,,20.72,,,,,,,,,,,,,,,20.72,,,20.72
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,217.49,,217.49,6.06,0,,,6.06,,,,,,,,,,,,,,,223.55,,,223.55
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,336.92,,336.92,21.29,0.31,,,21.6,,,,,,,,,,,,,,,358.52,,,358.52
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,180.97,,180.97,33.23,50.03,,,83.26,,,,,,,,,,,,,,,264.23,,,264.23
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,844.82,,844.82,4.42,6.5,,,10.92,,,,,,,,,,,,,,,855.74,,,855.74
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,1926.57,,1926.57,9.84,5.15,,,14.99,,,,,,,,,,,,,,,1941.56,,,1941.56
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,1025.07,,1025.07,13.67,0.01,,,13.68,,,,,,,,,,,,,,,1038.75,,,1038.75
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,505.62,,505.62,36.79,2.68,,,39.47,,,,,,,,,,,,,,,545.09,,,545.09
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,351.91,,351.91,12.36,3.68,,,16.04,,,,,,,,,,,,,,,367.95,,,367.95
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,247.39,,247.39,0.27,0,,,0.27,,,,,,,,,,,,,,,247.66,,,247.66
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,87.29,,87.29,0,0,,,0,,,,,,,,,,,,,,,87.29,,,87.29
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,975.08,,975.08,23.29,17.92,,,41.21,,,,,,,,,,,,,,,1016.29,,,1016.29
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,184.41,,184.41,0,0.27,,,0.27,,,,,,,,,,,,,,,184.68,,,184.68
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,1355.77,,1355.77,14.58,124.07,,,138.65,,,,,,,,,,,,,,,1494.42,,,1494.42
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,94.22,,94.22,11.45,66.3,,,77.75,,,,,,,,,,,,,,,171.97,,,171.97
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,271.64,,271.64,0,0,,,0,,,,,,,,,,,,,,,271.64,,,271.64
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,26.96,,26.96,0.22,0,,,0.22,,,,,,,,,,,,,,,27.18,,,27.18
3/1/2022,2018,20190511,16942,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,92.76,,92.76,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,92.76,,0,92.76
3/1/2022,2018,20190511,16942,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,163.61,,163.61,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,163.61,,0,163.61
3/1/2022,2018,20190511,16942,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,692.96,,692.96,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,692.96,,0,692.96
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,ILLINOIS,3.87,,3.87,1.17,0,,0,1.17,0,0,,0,0,0,0,,0,0,0,,0,0,5.04,,0,5.04
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,IOWA,192,,192,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,192,,0,192
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MINNESOTA,986.64,,986.64,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,986.64,,0,986.64
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MISSOURI,250.02,,250.02,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,250.02,,0,250.02
3/1/2022,2018,20190377,16804,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTRASTATE,TEXAS,643.01,,643.01,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,643.01,,0,643.01
3/1/2022,2018,20190378,16805,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,MINNESOTA,16.47,,16.47,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,16.47,,0,16.47
3/1/2022,2018,20190378,16805,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,WISCONSIN,153.97,,153.97,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,153.97,,0,153.97
3/1/2022,2018,20190378,16805,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,TEXAS,535,,535,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,535,,0,535
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,25.34,,25.34,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,25.34,,0,25.34
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,113.73,,113.73,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,113.73,,0,113.73
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,362.87,,362.87,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,362.87,,0,362.87
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,12.91,,12.91,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,12.91,,0,12.91
3/1/2022,2018,20190379,17133,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,829.26,,829.26,15.88,0,,0,15.88,0,0,,0,0,0,0,,0,0,0,,0,0,845.14,,0,845.14
3/1/2022,2018,20190512,16943,25146,"EQUISTAR CHEMICALS, L.P.",Crude Oil,INTRASTATE,TEXAS,33.91,,33.91,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,33.91,,0,33.91
3/1/2022,2018,20190530,16961,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,LOUISIANA,31.71,,31.71,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,31.71,,0,31.71
3/1/2022,2018,20190530,16961,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,TEXAS,3.33,,3.33,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,3.33,,0,3.33
3/1/2022,2018,20190530,16961,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTRASTATE,TEXAS,1275.76,,1275.76,9.7,6.82,,0,16.52,0,0,,0,0,0,0,,0,0,0,,0,0,1292.28,,0,1292.28
3/1/2022,2018,20190524,16955,25146,"EQUISTAR CHEMICALS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,107.1,,107.1,6.85,0,,0,6.85,0,0,,0,0,0,0,,0,0,0,,0,0,113.95,,0,113.95
3/1/2022,2018,20190346,16769,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,KENTUCKY,77.9,,77.9,,,,,,,,,,,,,,,,,,,,77.9,,,77.9
3/1/2022,2018,20190346,16769,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,61.85,,61.85,,,,,,,,,,,,,,,,,,,,61.85,,,61.85
3/1/2022,2018,20190234,16647,26039,FLORIDA POWER & LIGHT CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,52.334,,52.334,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,52.334,,0,52.334
