DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2019,20200643,39884,4440,EMMETSBURG MUNICIPAL UTILITIES,2021 Main Street,Emmetsburg,,IA,50536,2021 MAIN STREET,EMMETSBURG,,IA,50536,Natural Gas,IA,Municipal Owned,0,0,0,32,19,0,0,0,0,0,51,0,0,0,695,1006,0,0,0,0,0,1701,0,23,7,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,11,2,0,0,51,75,0,682,13,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,9,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1679,22,0,0,0,1701,6,0,0,13,12,5,1,10,4,0,,51,0,0,0,59,561,309,71,583,74,44,,1701,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,0,0,0,2,,1,1,,660,2,54,2,3,,Dan Shirk,operator,(712) 852-4914,(712) 852-3744,gasdept@iowatelecom.net,INITIAL,3/2/2020,3/2/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200103,39235,4470,"ENFIELD GAS DEPT, VILLAGE OF",9 Executive Woods Ct,Belleville,,IL,62226,"105 E. MAIN ST., BOX 99",ENFIELD,,IL,62835,Natural Gas,IL,Municipal Owned,0,0,0,15,0,0,0,0,0,0,15,0,0,0,281,84,0,0,0,0,0,365,0,6,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,9,0,0,0,15,60,0,271,10,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,1,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,353,11,1,0,0,365,0,0,0,0,0,13,2,0,0,0,,15,0,0,0,0,0,279,10,44,15,17,,365,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,257,0,11,0,1,,Taylor Browne,agent,(618) 277-1520,(618) 277-1586,taylor@usdi.us,INITIAL,1/24/2020,1/24/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200999,40282,4473,ATMOS ENERGY CORPORATION - WEST TEXAS,6606 66th Street,Lubbock,Lubbock,TX,79424,5430 LBJ FREEWAY,DALLAS,,TX,75240,Natural Gas,TX,Investor Owned,240.68,,,4644.35,2980.84,0,0,0,0,0,7865.87,10302,,,193706,197016,0,0,0,0,0,401024,0,1398.9,2228.18,749.63,427.65,80.67,4885.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.54,7.21,0,0,0,134.75,0,2171.81,517.28,71.7,0,0,2760.79,0,82.48,2.82,0,0,0,85.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3780.73,2755.49,821.33,427.65,80.67,7865.87,15,0,106207,97007,215,579,0,204008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,177121,18825,1015,11,0,196972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,283372,115832,1230,590,0,401024,0,470.28,301.87,2231.79,1257.23,787.6,547.3,642.73,470.64,1158.4,,7867.84,0,1102,16327,62120,49833,50301,49954,54857,39856,76674,,401024,363,43,160,16,17,141,18,29,215,45,156,995,23,2142,87,52,67,8,159,9,5,22,7,3,51,12,146,649,8,56,17,7,4682,0,-3.67,285,56,74,154,1,89339,10107,76939,7,21,,John Wagner,Compliance Anaylst,(806)748-4405,,john.wagner@atmosenergy.com,INITIAL,3/11/2020,3/11/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200226,39378,4475,"PENSACOLA, ENERGY SERVICES OF",1625 ATWOOD DRIVE,PENSACOLA,,FL,32514,1625 ATWOOD DR,PENSACOLA,,FL,32514,Natural Gas,FL,Municipal Owned,334.07,125.7,0,158.7,1113.23,0,0,0,0,0,1731.7,9047,0,0,806,43047,0,0,0,0,0,52900,0,445.35,73.65,72.23,17.62,9.62,618.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.31,107.73,65,14.19,0,1113.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1371.66,181.38,137.23,31.81,9.62,1731.7,70,0,9310,522,17,4,0,9853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42301,746,0,0,0,43047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,51611,1268,17,4,0,52900,93.25,0,11.85,199,201.9,110.6,195.7,274.4,336.5,308.5,,1731.7,9853,0,0,0,0,0,0,0,12319,30728,,52900,67,0,67,2,0,22,2,0,87,7,151,9,0,304,3,0,10,0,67,1,0,2,1,0,70,6,143,9,0,162,3,0,14,0,2.5,238,88,51,74,25,27989,1389,24412,9,42,,Darryl Singleton,operator,(850)473-6940,(850)474-5330,dsingleton@cityofpensacola.com,INITIAL,2/6/2020,2/6/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200189,39336,4480,"ENGLEWOOD GAS DEPT, TOWN OF",111 S. Niota Rd P.O. Box 150,Englewood,,TN,37329,111 S NIOTA ST,ENGLEWOOD,,TN,37329,Natural Gas,TN,Municipal Owned,0,0,0,8.61,2.1,0,0,0,0,0,10.71,0,0,0,122,170,0,0,0,0,0,292,0,0,8.61,0,0,0,8.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2.1,8.61,0,0,0,10.71,50,0,0,0,122,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,170,0,122,0,0,292,0,0,0,0,9,0,0,1.71,0,0,,10.71,0,0,0,0,122,0,0,170,0,0,,292,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,0,0,0,0,0,3,0,0,,Sondra Denton,CMFO,(423) 887-7224,(423) 887-7715,recorder@townofenglewood.com,INITIAL,2/4/2020,2/4/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20201006,40290,4483,ENSTAR NATURAL GAS CO,401 E. INTERNATIONAL AIRPORT RD,ANCHORAGE,,AK,99518,3000 SPENARD ROAD,ANCHORAGE,,AK,99503,Natural Gas,AK,Privately Owned,0,0,0.52,465.15,2685.92,0,0,0,0.05,0,3151.64,0,0,0,13929,116394,0,0,1013,0,0,131336,0,313.57,100.74,46.79,4.57,0,465.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,2080.3,382.82,219.42,0,0,2685.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,,0,0,0,0,0,0,0,3.38,2393.92,483.56,266.21,4.57,0,3151.64,116,0,13726,202,1,0,0,13929,0,0,0,0,0,0,0,0,1013,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115688,680,24,2,0,116394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,130427,882,25,2,0,131336,36.83,0,0,0,246.88,466.3,851.86,574.77,583.23,391.77,,3151.64,16,0,0,0,7110,21659,34597,22032,26151,19771,,131336,0,,31,3,,5,,2,11,2,175,22,,12,2,7,0,,31,3,,5,,2,11,2,175,22,,12,2,7,0,2,0,208,77,16,113,2,31918,1153,10867,0,0,,Rusty Allen,Compliance Engineer,(907)334-7765,,rusty.allen@enstarnaturalgas.com,INITIAL,3/11/2020,3/11/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20201027,40884,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,1111 Louisiana St,Houston,Harris,TX,77002,1111 LOUISIANA ST,HOUSTON,,TX,77002,Natural Gas,LA,Investor Owned,0,0,14.603,2505.046,981.527,0,0,0,0,0,3501.176,0,0,0,122434,49220,0,0,0,6,0,171660,0,2263.387,195.288,55.231,5.743,0,2519.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.251,110.6,24.676,0,0,981.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3109.638,305.888,79.907,5.743,0,3501.176,67,880,119609,1906,38,1,0,122434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46263,2929,25,0,0,49220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,Unknown,0,0,0,0,0,0,0,883,165878,4835,63,1,0,171660,779.944,101.458,290.201,489.486,514.258,273.316,284.858,257.604,278.878,231.172,,3501.175,58630,3011,11807,22930,14327,11095,10209,12826,13716,13109,,171660,261,6,66,4,21,80,16,11,319,20,196,205,10,729,25,62,14,0,57,1,0,4,0,1,50,12,168,126,2,147,5,8,2743,0,0.1,233,69,44,120,0,81771,1083,14535,39,79,Methodology used to develop number and type of services was modified to use the company’s Geographic Information System (GIS) as a record source this year. This resulted in an increase in the total number of services and an increase in the total number of other service materials.Supplemental report filed after collaboration with Department of Natural Resources which led to additional changes in methodology.,Scott Faulk,Regional Operations Director,(337) 373-1518,,scott.faulk@centerpointenergy.com,SUPPLEMENTAL,3/12/2020,5/1/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20201029,40314,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,1111 Louisiana St,Houston,Harris,TX,77002,1111 LOUISIANA ST,HOUSTON,,TX,77002,Natural Gas,MS,Investor Owned,,,0.558,2448.14,1702.493,0,0,0,0,0,4151.191,,,17,87287,74385,0,0,0,55,0,161744,0,1899.683,357.142,169.323,18.608,3.942,2448.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343.893,299.498,59.102,0,0,1702.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3243.576,656.64,228.425,18.608,3.942,4151.191,77.5,33152,52476,1556,104,16,0,87304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578,67657,2091,58,1,0,74385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,2,0,0,0,55,Unknown,0,0,0,0,0,0,0,37744,120172,3649,162,17,0,161744,911.314,9.761,190.211,415.291,535.232,356.788,260.002,475.899,625.302,371.391,,4151.191,41611,580,7107,15017,14774,13442,8643,18263,24306,18001,,161744,157,18,141,23,22,95,14,54,207,34,441,124,53,904,14,60,27,4,131,7,6,26,0,3,59,10,410,98,16,177,5,22,2388,0,1.46,448,142,111,195,0,116015,1734,16221,15,32,Methodology used to develop number and type of services was modified to use the company’s Geographic Information System (GIS) as a record source this year. This resulted in a slight increase in the number of protected bare steel and other material services.,Scott Faulk,Regional Operations Director,(337) 373-1518,,scott.faulk@centerpointenergy.com,INITIAL,3/12/2020,3/12/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20201037,40326,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,1111 Louisiana St,Houston,Harris,TX,77002,1111 LOUISIANA ST,HOUSTON,,TX,77002,Natural Gas,TX,Investor Owned,0,0,0,13321.452,19986.877,0,0,0,0,0,33308.329,0,0,0,482596,1359852,0,0,0,1874,0,1844322,0,9232.249,2233.983,1449.133,325.571,80.517,13321.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,16626.726,2438.154,921.512,0.445,0,19986.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.04,25858.975,4672.137,2370.645,326.016,80.517,33308.33,65.8,444,345853,135306,947,43,3,482596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1328609,30365,764,25,0,1359852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1380,213,12,0,0,1874,Unknown,0,0,0,0,0,0,0,802,1675842,165884,1723,68,3,1844322,182.36,4267.659,1145.265,2558.621,2561.9,3134.673,3122.898,4483.919,6774.286,5076.749,,33308.33,68792,9384,24744,89057,89831,316917,163807,244863,500118,336809,,1844322,792,51,1068,131,151,2358,672,137,2470,297,3491,1152,1651,16884,1182,417,105,27,973,73,31,223,182,37,873,154,3004,660,458,6226,613,113,8779,0,0.28,4232,2154,864,1214,0,1000911,30719,500735,187,362,,Steve Yarbrough,Regional Operations Director,(713) 207-5700,,steve.yarbrough@centerpointenergy.com,INITIAL,3/12/2020,3/12/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200320,39487,4500,"ENUMCLAW GAS DEPT, CITY OF",2041 RAILROAD ST,ENUMCLAW,,WA,98022,2041 RAILROAD ST,ENUMCLAW,,WA,98022,Natural Gas,WA,Municipal Owned,0,0,0,47,64.6,0,0,0,0,0,111.6,0,0,0,740,4002,0,0,0,0,0,4742,0,28,7.5,11.5,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1,6.9,0.6,0,0,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,85.1,14.4,12.1,0,0,111.6,80,0,732,8,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969,33,0,0,0,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4701,41,0,0,0,4742,3.4,0,0,23.6,4.3,4.6,12.6,26.3,16.9,19.9,,111.6,501,0,0,77,149,145,215,1963,773,919,,4742,,,,,,,,,,,6,1,,6,1,,,,,,,,,,,,6,1,,,1,,0,0,-1,8,1,1,5,1,2002,181,967,2,79,,William Hawthorne,operator,(360) 615-5541,,ehawthorne@ci.enumclaw.wa.us,INITIAL,2/12/2020,2/12/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200210,39362,4507,"EQUALITY, VILLAGE OF",203 S Murphy St,Ridgway,Gallatin,IL,62979,123 NORTH CALHOUN STREET,EQUALITY,,IL,62934,Natural Gas,IL,Municipal Owned,,,0,0,10,0,0,0,0,0,10,,,0,0,238,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,3,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,1,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,237,1,0,0,0,238,0,0,0,0,0,7,1,2,0,0,,10,0,0,0,0,0,152,28,43,6,9,,238,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9,1,1,,,,72,0,6,0,0,,Danny Hale,operator,(618) 272-5681,(618) 272-4731,consumersgasco3@yahoo.com,INITIAL,2/5/2020,2/5/2020,7100.1-1 (Rev. 10-2018)
