DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_INTER_INTRA,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_UNGS_FACILITY_NAME,PARTC_UNGS_RESERVOIR_NAME,PARTC_IN_SERVICE_YEAR,PARTC_RESERVOIR_TYPE,PARTC_INDICATOR_WELL_TEXT,PARTC_MAX_PRESSURE_PSIG,PARTC_RESERVOIR_MAX_DEPTH_FT,PARTC_RESERVOIR_MIN_DEPTH_FT,PARTC_NUM_INJ_WITHDRAW_WELLS,PARTC_NUM_MON_OBSV_WELLS,PARTC_NUM_WELLS_DRILLED,PARTC_NUM_WELLS_PLUG_ABANDON,PARTC_NUM_WELLS_SURF_SFTY_VALV,PARTC_NUM_WELLS_SUBS_SFTY_VALV,PARTC_NUM_WELLS_PROD_TUBE_ONLY,PARTC_NUM_WELLS_PROD_CASE_ONLY,PARTC_NUM_WELLS_CASE_AND_TUBE,PARTC_NUM_WELLS_OTHER_GASFLOW,PARTC_WELLS_OTHER_GASFLOW_DESC,PARTC_NUM_WELLS_NEW_TUBING,PARTC_NUM_WELLS_NEW_CASING,PARTC_NUM_WELLS_REMEDIATED,PARTC_NUM_WELLS_LEAKS,PARTC_NUM_WELLS_PRESS_TEST_MIT,PARTC_NUM_WELLS_CORROSION_MIT,PARTC_NUM_WELLS_OTHER_MIT,PARTC_WELLS_OTHER_MIT_DESC,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2020,20210088,2502,2616,"COLUMBIA GAS TRANSMISSION, LLC",Inter,OH,Ohio,MEDINA,Wellington,Clinton,1947,Hydrocarbon Reservoir,10380,1165,3454,2172,182,7,0,1,0,0,4,185,0,0,,0,0,0,0,0,9,0,,SUPPLEMENTAL,3/12/2021,10/22/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,WV,West Virginia,HARRISON,Bridgeport,Fifty Foot Sand,1937,Hydrocarbon Reservoir,11343,420,2220,1541,31,17,0,2,0,0,0,31,0,0,,0,0,1,0,1,6,6,Gamma ray - Neutron - Temperature Log was run in six (6) wells.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,POTTER,Ellisburg,Oriskany Sand,1963,Hydrocarbon Reservoir,EW-105,2224,5411,4887,73,4,0,0,0,0,0,73,0,0,,0,1,1,0,1,4,4,4 Wells with Gamma ray - Neutron - Temperature Logs and 3 of the 4 also had 3 had InTex (Air Bond Log) logs run.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,WV,West Virginia,LEWIS,Fink-Kennedy-Lost Creek,Gantz Sand,1941,Hydrocarbon Reservoir,BW-8262,995,2668,1483,367,171,0,0,0,0,0,367,0,0,,1,0,11,0,10,44,47,44 Wells with Gamm ray - Neutron - Temperature Logs. 8 of the 44 wells also had INTEX Air Bond Logs. 3 Additional wells had INTEX Air Bond Logs only. Total 47.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,POTTER,Greenlick,Oriskany Sand,1961,Hydrocarbon Reservoir,RW-59,3906,7030,6443,50,6,0,0,0,0,0,50,0,0,,0,0,0,0,0,3,3,Gamma ray - Neutron - Temperature Logs were run in three (3) wells.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,POTTER,Harrison,Oriskany Sand,1953,Hydrocarbon Reservoir,HW-8,2138,5252,4702,44,1,0,0,0,0,0,44,0,0,,0,0,0,0,0,0,2,2 wells had INTEX Air Bond Logs run only.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,CLINTON,Leidy,Oriskany Sand,1959,Hydrocarbon Reservoir,LW-34,4028,6628,5316,64,43,0,0,0,0,0,64,0,0,,0,0,0,1,0,7,7,Seven (7) wells had Gamma ray - Neutron - Temperature Logs run. Two (2) of the seven (7) wells also had InTex (Air Bond) Logs run.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,FAYETTE,North Summit,Huntersville Chert & Oriskany Sand,1991,Hydrocarbon Reservoir,UW-113,3191,7810,6379,25,4,0,0,0,0,0,25,0,0,,0,0,1,0,2,2,2,Ran Gamma ray - Neutron - Temperature Logs in two (2) wells.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,WESTMORELAND,Oakford-Fifth Sand,Fifth Sand,1951,Hydrocarbon Reservoir,JW-130,1146,2527,1933,62,2,0,0,0,0,2,60,0,0,,0,0,0,0,0,7,7,Seven (7) wells had Gamma ray - Neutron - Temperature Logs run. Two (2) of the 7 also had InTex (Air Bond) Logs run.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,WESTMORELAND,Oakford-Murrysville,Murrysville Sand,1951,Hydrocarbon Reservoir,JW-83M,343,1712,1123,160,49,0,0,0,0,0,160,0,0,,0,1,9,0,9,24,27,24 wells had Gamma ray - Neutron - Temperature Logs run. 3 additional wells had INTEX Air Bond run only. Total 27 wells.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,NY,New York,CATTARAUGUS,Quinlan,Onondaga Reef,2006,Hydrocarbon Reservoir,QW-2,2413,4761,4177,4,1,0,0,0,0,0,4,0,0,,0,0,0,0,0,0,0,A Gamma ray - Neutron - Temperature Log was run in one (1) well.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,WV,West Virginia,GILMER,Racket-Newberne,Berea Sand,1947,Hydrocarbon Reservoir,9207,643,2614,2095,21,16,0,0,0,0,0,23,0,0,,0,0,0,0,0,4,5,Ran Gamma ray - Neutron - Temperature Logs in four (4) wells. Also ran an INTEX Air Bond Log in 1 of the 4 wells. Ran an InTex (Air Bond) Log only in one (1) additional well. Total wells logged = 5.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,TIOGA,Sabinsville,Oriskany Sand,1951,Hydrocarbon Reservoir,N-128-S,2121,4981,4155,49,2,0,0,0,0,0,49,0,0,,0,0,0,0,0,6,6,Ran Gamma ray - Neutron - Temperature Logs in six (6) wells. Ran an INTEX Air Bond Log in 3 of the 6 wells. Total Wells logged = 6.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,POTTER,Sharon,Oriskany Sand,1948,Hydrocarbon Reservoir,N-249-S,776,4998,4640,12,2,0,0,0,0,0,12,0,0,,0,0,0,0,0,0,0,Ran a Gamma ray - Neutron - Temperature Log in one (1) well.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,ARMSTRONG,South Bend,100 Foot Sand,1951,Hydrocarbon Reservoir,KW-14,727,2024,1258,48,16,0,1,0,0,0,48,0,0,,0,0,0,0,0,7,7,Ran Gamma ray - Neutron - Temperature Logs in seven (7) wells.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,CLINTON,Tamarack,Oriskany Sand,1971,Hydrocarbon Reservoir,No Indicator Well used (Station Shut-in pressure taken on 11/30/2020),4042,7190,6650,10,5,0,0,0,0,0,10,0,0,,0,0,0,0,0,2,2,Ran Gamma ray - Neutron - Temperature Logs in two (2) wells. Also 1 of the 2 wells had an INTEX Air Bond Log run. Total wells logged = 2,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,PA,Pennsylvania,TIOGA,Tioga,Oriskany Sand,1941,Hydrocarbon Reservoir,TW-605,1667,4210,3590,19,5,0,0,0,0,0,19,0,0,,0,0,0,0,0,3,3,Ran a Gamma ray - Neutron - Temperature Log in three (3) wells.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210058,1983,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Inter,NY,New York,STEUBEN,Woodhull,Oriskany Sand,1957,Hydrocarbon Reservoir,N-606-S,2116,4201,3600,49,2,0,0,0,0,0,49,0,0,,0,0,0,0,0,4,4,Ran Gamma ray - Neutron - Temperature Logs in four (4) Wells. Also ran an InTex (Air Bond) Log in one (1) of the four (4) wells. Total wells logged = 4.,SUPPLEMENTAL,3/5/2021,3/5/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,CLARE,Cranberry Lake,Michigan Stray,1948,Hydrocarbon Reservoir,N/A,721,1296,1208,133,21,0,6,0,0,45,76,12,0,,3,1,6,0,3,5,1,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,SAINT CLAIR,Four Corners,Niagaran,1972,Hydrocarbon Reservoir,FC-102,1078,2450,2168,3,3,0,0,2,0,1,2,0,0,,0,0,0,0,0,0,1,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,SAINT CLAIR,Hessen,Niagaran,1976,Hydrocarbon Reservoir,"H-103, H-109",1299,2795,2475,15,9,0,0,6,5,1,14,0,0,,1,0,0,0,1,1,4,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,SAINT CLAIR,Ira,Niagaran,1961,Hydrocarbon Reservoir,I-106,1101,2434,2120,12,5,1,0,4,5,3,10,0,0,,1,0,1,0,1,2,1,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,MACOMB,Lenox,Niagaran,1965,Hydrocarbon Reservoir,L-105,1128,2797,2568,7,4,0,0,6,0,2,5,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,OAKLAND,Lyon 29,Niagaran,2004,Hydrocarbon Reservoir,Lyon 29-2,1460,3589,3269,3,0,0,0,3,0,0,3,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,OAKLAND,Lyon 34,Niagaran,1992,Hydrocarbon Reservoir,Lyon 2-34,1525,3609,3232,3,2,0,0,0,0,0,3,0,0,,0,0,0,0,0,1,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,WASHTENAW,Northville Reef,Niagaran,1968,Hydrocarbon Reservoir,N-211,1267,3185,2922,3,2,1,0,2,1,0,4,0,0,,0,0,2,0,0,2,2,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,ALLEGAN,Overisel,A-2 Carbonate,1960,Hydrocarbon Reservoir,0-177,1382,2664,2571,146,25,0,2,0,0,23,0,123,0,,2,0,3,0,3,2,3,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,SAINT CLAIR,Puttygut,Niagaran,1971,Hydrocarbon Reservoir,P-202,1066,2727,2410,12,12,0,0,2,9,1,11,0,0,,0,0,0,0,0,1,2,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,MACOMB,Ray,Niagaran,1966,Hydrocarbon Reservoir,R-203,1696,3244,2913,48,15,0,2,46,0,6,42,0,0,,0,0,0,0,0,5,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,MISSAUKEE,Riverside,Michigan Stray,1952,Hydrocarbon Reservoir,N/a,620,1398,1344,49,31,0,12,0,0,9,40,0,0,,0,0,0,0,0,3,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,ALLEGAN,Salem,A-2 Carbonate,1963,Hydrocarbon Reservoir,S-314,1484,2831,2719,43,28,0,4,0,0,10,0,33,0,,6,0,6,0,6,6,4,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,SAINT CLAIR,Swan Creek,Niagaran,1972,Hydrocarbon Reservoir,SC-101,1115,2480,2256,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210085,2030,2748,CONSUMERS ENERGY CO,Intra,MI,Michigan,CLARE,Winterfield,Michigan Stray,1947,Hydrocarbon Reservoir,N/A,716,1434,1301,242,26,0,13,1,0,61,98,83,0,,6,2,20,0,6,40,2,WH Seals,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210093,2039,2859,CRANBERRY PIPELINE CORP (WV),Intra,WV,West Virginia,PUTNAM,Heizer Creek Storage,Heizer X-1,1990,Hydrocarbon Reservoir,Heizer X-1,786,2256,1723,12,1,0,0,0,0,0,10,2,0,,0,0,0,1,0,0,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210093,2039,2859,CRANBERRY PIPELINE CORP (WV),Intra,WV,West Virginia,RALEIGH,Raleigh Storage Field,Raleigh Field,2000,Hydrocarbon Reservoir,Beaver 9 Monitor,284,2368,1500,3,1,0,0,0,0,4,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210054,1945,3260,DELTA NATURAL GAS CO INC,Intra,KY,Kentucky,BELL,Canada Mountain Storage,Canada Mountain Storage Field,1995,Aquifer Reservoir,Carnes #1,1020,3025,2460,8,4,0,0,0,0,8,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/3/2021,3/3/2021
3/1/2022,2020,20210090,2036,4060,DOMINION ENERGY OHIO,Intra,OH,Ohio,WAYNE,Chippewa,Chippewa,1941,Hydrocarbon Reservoir,1861,1467,4021,3504,114,4,0,2,0,0,0,100,18,0,,0,0,12,2,1,17,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210090,2036,4060,DOMINION ENERGY OHIO,Intra,OH,Ohio,WAYNE,Gabor,Gabor,1961,Hydrocarbon Reservoir,2497,1475,3994,3629,36,2,0,0,0,0,0,36,2,0,,0,0,0,0,0,3,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210090,2036,4060,DOMINION ENERGY OHIO,Intra,OH,Ohio,STARK,Stark-Summit,Stark-Summit,1941,Hydrocarbon Reservoir,1611,1530,4507,3759,635,13,0,2,0,0,0,623,25,0,,0,0,46,5,5,62,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210028,1822,4273,EGYPTIAN GAS STORAGE CORP,Intra,IL,Illinois,GALLATIN,Egyptian Gas Storage Mills Compressor Station,Mills Gas Storage Reservoir,1973,Hydrocarbon Reservoir,A.G. Mills #4,547.3,2304,2294,10,1,0,0,10,0,5,5,1,0,,2,0,0,0,0,0,0,,INITIAL,2/17/2021,2/17/2021
3/1/2022,2020,20210027,1820,4280,EL PASO NATURAL GAS CO,Inter,NM,New Mexico,EDDY,Washington Ranch Gas Storage Field,Morrow,1982,Hydrocarbon Reservoir,WI Federal #13,2300,7041,6673,19,2,0,0,0,0,19,0,0,0,,0,0,0,0,21,0,0,,INITIAL,2/15/2021,2/15/2021
3/1/2022,2020,20210002,1722,4360,ELIZABETHTOWN NATURAL GAS,Intra,KY,Kentucky,HARDIN,Cecilia Storage Field,Lego/Laurel,1972,Aquifer Reservoir,PRESSURE IS CHECKED AT ALL THE CECILIA WELLS WEEKLY,300,900,600,7,9,0,0,16,0,9,0,0,0,,0,0,0,0,0,0,0,,INITIAL,1/7/2021,1/7/2021
3/1/2022,2020,20210055,1946,4900,KINDER MORGAN TEJAS PIPELINE,Intra,TX,Texas,BRAZORIA,Stratton Ridge,LouAnn Salt,1985,Salt Cavern,NG-2,1860,3828,1500,2,0,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,,INITIAL,3/3/2021,3/3/2021
3/1/2022,2020,20210055,1946,4900,KINDER MORGAN TEJAS PIPELINE,Intra,TX,Texas,HARRIS,West Clear Lake,Frio,1970,Hydrocarbon Reservoir,Well C-24,2411,5600,5400,18,5,0,0,19,2,18,0,0,0,,1,0,2,0,9,1,0,,INITIAL,3/3/2021,3/3/2021
3/1/2022,2020,20210095,2041,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Intra,KS,Kansas,MONTGOMERY,Liberty North Gas Storage Field,Squirrel Sandstone,1952,Hydrocarbon Reservoir,NL #300,225,655,400,18,2,0,9,0,0,0,18,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210095,2041,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Intra,KS,Kansas,MONTGOMERY,Liberty South Gas Storage Field,Squirrel Sandstone,1949,Hydrocarbon Reservoir,SL #1H - Davis H1,200,573,469,4,1,0,3,0,0,0,4,0,0,,0,0,0,0,0,0,5,Gamma Ray / Neutron / Temp Logging per KCC Requirements,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210087,2032,7050,HAMPSHIRE GAS CO,Inter,WV,West Virginia,HAMPSHIRE,Hampshire Gas,Augusta,1969,Hydrocarbon Reservoir,Orndorff,2500,5709,4892,6,4,0,0,0,0,0,6,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210087,2032,7050,HAMPSHIRE GAS CO,Inter,WV,West Virginia,HAMPSHIRE,Hampshire Gas,Little Cacapon,1969,Hydrocarbon Reservoir,Lewis,2500,5763,5404,6,1,0,0,0,0,0,6,0,0,,0,0,0,0,0,2,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210030,1862,7338,HONEOYE STORAGE CORP,Inter,NY,New York,ONTARIO,Honeoye Storage Corporation,Medina,1975,Hydrocarbon Reservoir,M Gladding,1030,3298,2367,26,12,0,0,0,0,19,7,0,0,,0,0,0,0,0,5,0,,INITIAL,2/22/2021,2/22/2021
3/1/2022,2020,20210073,2015,8070,INDIANA GAS CO INC,Intra,IN,Indiana,MONROE,Hindustan Storage Field,Muscatatuck,1964,Hydrocarbon Reservoir,UHD-041 Musgrave #1,270.3,847,730,10,3,0,0,0,0,0,10,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210073,2015,8070,INDIANA GAS CO INC,Intra,IN,Indiana,CLARK,Sellersburg Storage Field,Dutchtown,1968,Aquifer Reservoir,SEK-005 Couch#2,684.2,1627,1360,12,5,0,0,0,0,0,12,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210073,2015,8070,INDIANA GAS CO INC,Intra,IN,Indiana,MONROE,Unionville Storage Field,Muscatatuck,1954,Hydrocarbon Reservoir,UND-002 Brown #2,290.3,962,722,47,16,0,0,0,0,0,47,0,0,,0,0,1,0,0,8,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210073,2015,8070,INDIANA GAS CO INC,Intra,IN,Indiana,PIKE,White River Storage Field,Cypress Sandstone Formation,1967,Hydrocarbon Reservoir,WRS-008 W.Gibson #1719,538.7,1401,1356,10,4,0,0,0,0,0,10,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210073,2015,8070,INDIANA GAS CO INC,Intra,IN,Indiana,WHITE,Wolcott Storage Field,Trenton,1958,Aquifer Reservoir,WOT-062 IGC #11,317.3,970,921,35,19,0,0,0,0,0,35,0,0,,0,0,0,0,0,1,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210109,2056,11032,SPIRE MISSOURI INC. EAST,Intra,MO,Missouri,SAINT LOUIS,Florissant Dome,St. Peter Sandstone,1953,Aquifer Reservoir,Lange 6-UGS,625.3,1720,1352,36,26,0,1,0,0,0,36,0,0,,0,0,9,0,0,11,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210041,1924,11824,LOUISVILLE GAS & ELECTRIC CO,Intra,KY,Kentucky,METCALFE,Center Storage Field,Laurel,1968,Hydrocarbon Reservoir,"Fancher, H. #6",183.5,600,545,45,31,0,21,0,0,2,43,0,0,,0,0,2,0,0,0,0,,SUPPLEMENTAL,3/1/2021,3/1/2021
3/1/2022,2020,20210041,1924,11824,LOUISVILLE GAS & ELECTRIC CO,Intra,KY,Kentucky,MEADE,Doe Run Storage Field,Jeffersonville,1946,Aquifer Reservoir,"Ellis, S. #4",234.5,750,450,104,15,0,1,0,0,34,70,0,25,These wells are Withdrawal Only wells.  They are included in the well count for C.7,0,0,17,0,1,0,0,,SUPPLEMENTAL,3/1/2021,3/1/2021
3/1/2022,2020,20210041,1924,11824,LOUISVILLE GAS & ELECTRIC CO,Intra,KY,Kentucky,LARUE,Magnolia Deep Storage Field,Laurel,1962,Hydrocarbon Reservoir,"Bell, C.C. #7",215.4,756,401,44,17,0,2,0,0,6,38,0,0,,1,0,1,0,1,0,0,,SUPPLEMENTAL,3/1/2021,3/1/2021
3/1/2022,2020,20210041,1924,11824,LOUISVILLE GAS & ELECTRIC CO,Intra,KY,Kentucky,LARUE,Magnolia Upper Storage Field,Lego,1958,Hydrocarbon Reservoir,Hill Bros #1,199.2,690,342,70,9,0,1,0,0,11,59,0,0,,0,0,2,0,0,0,0,,SUPPLEMENTAL,3/1/2021,3/1/2021
3/1/2022,2020,20210041,1924,11824,LOUISVILLE GAS & ELECTRIC CO,Intra,KY,Kentucky,MEADE,Muldraugh Storage Field,Jeffersonville,1931,Hydrocarbon Reservoir,"Lewis, S.C. #1",229,563,460,51,6,1,0,0,0,2,49,0,1,This is a Withdrawal Only well.  It is included in the total for C.7,0,0,1,0,0,0,0,,SUPPLEMENTAL,3/1/2021,3/1/2021
3/1/2022,2020,20210074,2016,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",Intra,MN,Minnesota,WASECA,Waterville Underground Storage,Mt. Simon 'A',1968,Aquifer Reservoir,Prusky 1A,318,950,887,26,49,0,0,0,0,1,0,25,0,,0,0,2,0,0,4,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,Belle River Mills,Belle River Mills,1965,Hydrocarbon Reservoir,U. Douglas 1,1548,2511,2145,30,15,0,0,32,0,0,30,0,0,,0,0,4,4,1,0,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,Belle River Mills,China Section 12,1969,Hydrocarbon Reservoir,Rood Estate 1,1548,2524,2490,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,Columbus,Columbus Section 20,1971,Hydrocarbon Reservoir,Columbus 5,1800,3105,2669,19,5,0,0,20,0,0,19,0,0,,0,0,6,3,0,1,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,Columbus,Columbus Section 23,1985,Hydrocarbon Reservoir,F. Chase 1,1800,2903,2819,1,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Intra,MI,Michigan,MONTCALM,W C Taggart,Edmore,1958,Hydrocarbon Reservoir,Jensen 1,735,1370,1317,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Intra,MI,Michigan,MONTCALM,W C Taggart,Rolland,1956,Hydrocarbon Reservoir,Nelson-Nielson 1,735,1300,1294,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Intra,MI,Michigan,MONTCALM,W C Taggart,Six Lakes,1953,Hydrocarbon Reservoir,Six Lakes 32,735,1303,1209,42,36,0,3,0,0,0,42,0,0,,0,0,15,2,0,16,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Inter,MI,Michigan,MACOMB,Washington 10 Complex,Shelby Section 2,2008,Hydrocarbon Reservoir,Shelby 2 1-1 HD-1,1940,3182,2853,3,3,0,0,4,0,0,3,0,0,,0,0,0,0,0,0,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Inter,MI,Michigan,MACOMB,Washington 10 Complex,Washington 10,1999,Hydrocarbon Reservoir,Couch Estate 3-10,2122,3502,2738,16,7,0,0,21,0,0,16,0,0,,0,1,0,1,0,2,1,Pressure-tested new top joint and casing seals to 1600 psi,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Inter,MI,Michigan,MACOMB,Washington 10 Complex,Washington 28,1990,Hydrocarbon Reservoir,Frost 2-21,2122,3331,3293,8,4,0,0,9,0,0,8,0,0,,0,0,2,2,0,1,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210013,1806,12408,DTE GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,West Columbus,West Columbus,1973,Hydrocarbon Reservoir,West Columbus 11,1800,3234,2872,20,4,0,0,21,0,0,20,0,0,,0,0,2,2,0,0,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210014,1807,12420,MICHIGAN GAS UTILITIES CO,Intra,MI,Michigan,CALHOUN,Cortright Storage Field,A1 Carbonate/Niagaran,1976,Hydrocarbon Reservoir,Cortright 1 or 2,1286,3300,3160,2,0,0,0,0,2,0,2,0,0,,0,0,0,0,0,0,0,,INITIAL,2/9/2021,2/9/2021
